dataset,probe_id,survivor_rule,split_seeds,clean_mean,clean_sample_sd,movement_only_mean,movement_only_sample_sd,loss_only_mean,loss_only_sample_sd,movement_plus_loss_mean,movement_plus_loss_sample_sd,pbj_mean,pbj_sample_sd,movement_drop_pp_mean,movement_drop_pp_sample_sd,loss_drop_pp_mean,loss_drop_pp_sample_sd,combined_drop_pp_mean,combined_drop_pp_sample_sd,pbj_drop_pp_mean,pbj_drop_pp_sample_sd,factorial_interaction_pp_mean,factorial_interaction_pp_sample_sd,pbj_minus_bounded_combined_pp_mean,pbj_minus_bounded_combined_pp_sample_sd
stemnist,stemnist_paper_scnn_clean,assignment_preserving,3,0.8661624649859944,0.003767793351816181,0.8579645191409897,0.0036042534428430044,0.8651509492685964,0.002960812630042929,0.8563678804855276,0.004425799855708656,0.8563678804855276,0.004425799855708656,0.8197945845004698,0.26105247030913653,0.10115157173980667,0.08530183856405861,0.9794584500466811,0.27687674089988146,0.9794584500466811,0.27687674089988146,-0.05851229380640458,0.15844521393149097,0.0,0.0
stemnist,stemnist_paper_scnn_clean,fixed_index,3,0.8661624649859944,0.003767793351816181,0.8579645191409897,0.0036042534428430044,0.8653190164954871,0.0031856556836859667,0.8562682850918145,0.004726478255066248,0.8563678804855276,0.004425799855708656,0.8197945845004698,0.26105247030913653,0.08434484905072519,0.05826759462930516,0.9894179894179881,0.3033618091396992,0.9794584500466811,0.27687674089988146,-0.08527855586679307,0.16481534304170886,0.009959539371307002,0.03214628405521498
stemnist,stemnist_paper_scnn_clean,fixed_random_priority,3,0.8661624649859944,0.003767793351816181,0.8579645191409897,0.0036042534428430044,0.8648023653906006,0.0026086594318625446,0.8563709928415811,0.004894319181264521,0.8563678804855276,0.004425799855708656,0.8197945845004698,0.26105247030913653,0.13600995953936637,0.1161492749372643,0.9791472144413264,0.24330961642089471,0.9794584500466811,0.27687674089988146,-0.023342670401490146,0.2734135264554596,-0.0003112356053547316,0.0892866551073554
stemnist,stemnist_paper_scnn_clean,minimum_proposed_displacement,3,0.8661624649859944,0.003767793351816181,0.8579645191409897,0.0036042534428430044,0.8650482415188296,0.0028369991855034353,0.8562807345160287,0.0047575668468979055,0.8563678804855276,0.004425799855708656,0.8197945845004698,0.26105247030913653,0.11142234671646471,0.09393078194379262,0.9881730469965655,0.27221410494210785,0.9794584500466811,0.27687674089988146,-0.056956115779630924,0.21455761865497297,0.008714596949884376,0.043957002376011314
stemnist,stemnist_tcn_large_clean,assignment_preserving,3,0.9173949579831931,0.0016743578861488195,0.862197323373794,0.003522938220293239,0.9173513849984438,0.0023592377426692366,0.8603890445066916,0.004401141086242033,0.8603890445066916,0.004401141086242033,5.519763460939938,0.18491245704588466,0.004357298474947739,0.06848810037928314,5.700591347650171,0.27470875323542193,5.700591347650171,0.27470875323542193,-0.17647058823528536,0.06241185795355566,0.0,0.0
stemnist,stemnist_tcn_large_clean,fixed_index,3,0.9173949579831931,0.0016743578861488195,0.862197323373794,0.003522938220293239,0.9170837223778401,0.0022922898506513092,0.8594833488951137,0.004555152921750413,0.8603890445066916,0.004401141086242033,5.519763460939938,0.18491245704588466,0.031123560535314027,0.061810638987519824,5.79116090880796,0.28924774377478285,5.700591347650171,0.27470875323542193,-0.24027388733270927,0.061824741882831075,0.0905695611577902,0.02009097552880593
stemnist,stemnist_tcn_large_clean,fixed_random_priority,3,0.9173949579831931,0.0016743578861488195,0.862197323373794,0.003522938220293239,0.9174509803921569,0.002194727475624491,0.8595985060690943,0.00463460123749877,0.8603890445066916,0.004401141086242033,5.519763460939938,0.18491245704588466,-0.0056022408963666654,0.05747418635485045,5.779645191409898,0.29685856961309387,5.700591347650171,0.27470875323542193,-0.2654839713663278,0.09290421919662714,0.07905384375972806,0.0303753832803398
stemnist,stemnist_tcn_large_clean,minimum_proposed_displacement,3,0.9173949579831931,0.0016743578861488195,0.862197323373794,0.003522938220293239,0.9174291938997822,0.0024770932704193892,0.860666044195456,0.004228654297469407,0.8603890445066916,0.004401141086242033,5.519763460939938,0.18491245704588466,-0.0034235916588835438,0.08037113396244683,5.672891378773726,0.2577611494499428,5.700591347650171,0.27470875323542193,-0.15655150949267135,0.06747498916977661,-0.027699968876445286,0.017526185154430052

