train_arm,clean_mean_pct,clean_sd_pct,prebin_mean_pct,prebin_sd_pct,pbj_mean_pct,pbj_sd_pct,cf_mean_pct,cf_sd_pct,matched_mean_pct,matched_sd_pct,cf_matched_mean_pct,cf_matched_sd_pct
clean,79.98765432098764,0.25210589946496625,69.84910836762687,0.24312363414668736,44.86762688614541,0.09156571259205552,74.81207133058984,0.5021602022510843,67.04869684499315,0.6328434524390569,58.81069958847737,0.36299818796441125
pbj_aug,80.17283950617283,0.3235887017797849,72.10699588477365,0.2908667477023873,73.60150891632374,0.19407484778627512,78.20096021947874,0.43978242526673944,77.43415637860083,0.19402757587039265,75.85871056241427,0.11501180302777801
cf_aug,81.45061728395062,0.23448666559533948,73.53017832647463,0.2489740275774217,58.877229080932786,0.7831707486257681,79.62277091906721,0.14154723640782177,72.62688614540467,0.5897326582979745,69.17489711934157,0.8526367628951361
prebin_aug,82.72222222222223,0.39414438247764727,81.0713305898491,0.02539575937115511,39.73388203017833,0.24112147914206178,76.71879286694103,0.12005486654980334,66.12825788751714,0.36655749607585886,55.762002743484224,0.3560641969690048
matched_aug,81.20987654320987,0.6086745289668966,69.70987654320987,0.0417649858645762,64.37174211248286,0.2928781845870681,76.26406035665295,0.23559745658526687,78.09670781893004,0.23673284379242,72.91495198902606,0.0967370005296592
cf_matched_aug,81.16666666666667,0.2491411860569197,72.42661179698216,0.3018058664687559,71.53292181069959,0.042964224316505394,78.7002743484225,0.3948812888115124,78.44101508916323,0.08519446216292922,76.06104252400549,0.1481243312664635

